Timestamp,Year,Month,TransactionID,ProductID,ProductName,ProductCategory,Quantity,Amount,Profit,Employee,StoreSector_product,PaymentMethod,Order_date
2020-07-05 12:00:00,2020,7,544,103,ProductC,Home Electronics,4,91.78756745189723,21.388088795203075,Emp2,SectionC,Credit Card,2020-07-05
2020-07-05 12:00:00,2020,7,544,101,ProductA,Smartphones & Accessories,4,99.74234467432186,21.806461727548438,Emp2,SectionA,Debit Card,2020-07-05
2020-07-06 15:00:00,2020,7,547,101,ProductA,Home Electronics,4,57.50217936007327,-23.46171108664467,Emp2,SectionC,Cash,2020-07-06
2020-07-06 15:00:00,2020,7,547,103,ProductC,Home Electronics,3,145.842428950777,51.38769721557627,Emp3,SectionA,Cash,2020-07-06
2020-07-06 15:00:00,2020,7,547,101,ProductB,Laptops & Computers,1,92.05261216730355,8.0450893208492,Emp1,SectionB,Credit Card,2020-07-06
2020-07-06 15:00:00,2020,7,547,102,ProductB,Smartphones & Accessories,2,47.17994198316234,-37.669205441203886,Emp3,SectionC,Debit Card,2020-07-06
2020-07-07 09:00:00,2020,7,551,102,ProductA,Home Electronics,1,35.90154085706301,-5.227886159635929,Emp1,SectionB,Credit Card,2020-07-07
2020-07-07 09:00:00,2020,7,551,102,ProductB,Smartphones & Accessories,4,182.0951964145474,159.70500316516635,Emp1,SectionA,Credit Card,2020-07-07
2020-07-07 09:00:00,2020,7,551,103,ProductC,Laptops & Computers,2,89.8403427598552,38.98382258479631,Emp1,SectionB,Debit Card,2020-07-07
2020-07-08 15:00:00,2020,7,554,102,ProductC,Laptops & Computers,3,58.80481915487247,-12.11476671033622,Emp1,SectionB,Credit Card,2020-07-08
2020-07-08 15:00:00,2020,7,554,102,ProductA,Audio & Headphones,1,104.95131480255836,59.455796913703594,Emp3,SectionB,Credit Card,2020-07-08
2020-07-09 12:00:00,2020,7,556,102,ProductC,Home Electronics,2,54.63791679182704,-18.73271660504014,Emp3,SectionC,Cash,2020-07-09
2020-07-09 12:00:00,2020,7,556,101,ProductC,Laptops & Computers,3,45.63033478928106,-34.38062408164975,Emp1,SectionB,Credit Card,2020-07-09
2020-07-09 12:00:00,2020,7,556,102,ProductC,Audio & Headphones,2,62.41784073491997,-4.0333282496062495,Emp2,SectionB,Debit Card,2020-07-09
2020-07-09 12:00:00,2020,7,556,102,ProductA,Home Electronics,1,101.93677980995723,11.750314737271097,Emp2,SectionA,Cash,2020-07-09
2020-07-10 12:00:00,2020,7,560,101,ProductB,Audio & Headphones,2,184.0214533057956,173.83732685381028,Emp2,SectionB,Credit Card,2020-07-10
2020-07-10 12:00:00,2020,7,560,101,ProductB,Audio & Headphones,4,63.240618420935704,-12.731061592811557,Emp1,SectionB,Credit Card,2020-07-10
2020-07-11 17:00:00,2020,7,562,101,ProductA,Home Electronics,3,52.585174222565286,-42.320931337422095,Emp3,SectionA,Credit Card,2020-07-11
2020-07-11 17:00:00,2020,7,562,102,ProductA,Home Electronics,1,86.72551563620648,20.330230334152944,Emp3,SectionB,Credit Card,2020-07-11
2020-07-11 17:00:00,2020,7,562,102,ProductB,Audio & Headphones,4,183.81591521115467,102.77292056434891,Emp1,SectionB,Debit Card,2020-07-11
2020-07-11 17:00:00,2020,7,562,102,ProductB,Audio & Headphones,3,123.53442159846125,84.58629382202469,Emp3,SectionA,Debit Card,2020-07-11
2020-07-12 16:00:00,2020,7,566,101,ProductB,Audio & Headphones,3,70.23580839555783,14.617697258631495,Emp2,SectionB,Credit Card,2020-07-12
2020-07-12 16:00:00,2020,7,566,101,ProductB,Audio & Headphones,1,98.42431455591608,76.81893050417052,Emp2,SectionB,Debit Card,2020-07-12
2020-07-12 16:00:00,2020,7,566,101,ProductC,Home Electronics,1,113.92840133439948,19.898844354965732,Emp1,SectionB,Debit Card,2020-07-12
2020-07-12 16:00:00,2020,7,566,102,ProductC,Audio & Headphones,1,98.08647330013642,3.6957467214152473,Emp2,SectionC,Credit Card,2020-07-12
2020-07-13 13:00:00,2020,7,570,101,ProductA,Home Electronics,3,172.92198615549373,156.14571288109653,Emp3,SectionB,Credit Card,2020-07-13
2020-07-13 13:00:00,2020,7,570,102,ProductB,Audio & Headphones,4,55.00001828732273,-5.335010160670208,Emp3,SectionC,Cash,2020-07-13
2020-07-13 13:00:00,2020,7,570,103,ProductC,Audio & Headphones,1,85.95025919631956,55.07092858917432,Emp3,SectionA,Credit Card,2020-07-13
2020-07-13 13:00:00,2020,7,570,101,ProductA,Laptops & Computers,4,86.4637321675076,9.1503944017458,Emp1,SectionB,Credit Card,2020-07-13
2020-07-13 13:00:00,2020,7,570,102,ProductB,Smartphones & Accessories,3,187.0116020353298,113.8961935003187,Emp2,SectionB,Credit Card,2020-07-13
2020-07-14 14:00:00,2020,7,575,103,ProductA,Smartphones & Accessories,2,132.24184154189822,59.107912071164336,Emp1,SectionC,Credit Card,2020-07-14
2020-07-15 12:00:00,2020,7,576,103,ProductB,Laptops & Computers,4,141.48832743377622,72.24409635604786,Emp3,SectionA,Credit Card,2020-07-15
2020-07-16 15:00:00,2020,7,577,101,ProductB,Audio & Headphones,1,13.782565698417763,-15.46986239224379,Emp2,SectionB,Credit Card,2020-07-16
2020-07-16 15:00:00,2020,7,577,101,ProductA,Laptops & Computers,4,100.81280310038227,75.09718768248607,Emp1,SectionB,Debit Card,2020-07-16
2020-07-16 15:00:00,2020,7,577,101,ProductB,Audio & Headphones,4,12.622066079289276,-9.570948922998411,Emp1,SectionA,Credit Card,2020-07-16
2020-07-16 15:00:00,2020,7,577,102,ProductB,Audio & Headphones,3,184.21245017725286,158.91132835619902,Emp1,SectionB,Credit Card,2020-07-16
2020-07-17 13:00:00,2020,7,581,103,ProductC,Laptops & Computers,3,124.25254209342533,42.20784077639654,Emp3,SectionC,Debit Card,2020-07-17
2020-07-17 13:00:00,2020,7,581,102,ProductB,Smartphones & Accessories,4,121.39134847066045,34.437998796506974,Emp2,SectionC,Debit Card,2020-07-17
2020-07-18 13:00:00,2020,7,583,101,ProductC,Audio & Headphones,2,65.17225645121343,50.876187182280624,Emp3,SectionA,Credit Card,2020-07-18
2020-07-18 13:00:00,2020,7,583,103,ProductC,Home Electronics,3,120.48932715896049,108.22383675608303,Emp3,SectionA,Debit Card,2020-07-18
2020-07-19 13:00:00,2020,7,585,103,ProductB,Home Electronics,4,88.20884778536652,42.86620278208255,Emp2,SectionA,Cash,2020-07-19
2020-07-20 11:00:00,2020,7,586,103,ProductC,Audio & Headphones,2,79.37200138570022,55.03659726509603,Emp2,SectionC,Credit Card,2020-07-20
2020-07-21 15:00:00,2020,7,587,103,ProductC,Smartphones & Accessories,4,29.82491391803559,-37.01151226075521,Emp1,SectionB,Cash,2020-07-21
2020-07-21 15:00:00,2020,7,587,101,ProductA,Smartphones & Accessories,4,97.87420064915432,24.71748804971007,Emp2,SectionB,Credit Card,2020-07-21
2020-07-21 15:00:00,2020,7,587,103,ProductA,Home Electronics,3,36.822953168596726,-48.38098523597358,Emp1,SectionA,Debit Card,2020-07-21
2020-07-21 15:00:00,2020,7,587,102,ProductC,Home Electronics,3,190.11874794984084,176.85059574262118,Emp1,SectionB,Cash,2020-07-21
2020-07-22 14:00:00,2020,7,591,103,ProductB,Audio & Headphones,4,63.15793077750525,-21.958165571795355,Emp2,SectionB,Cash,2020-07-22
2020-07-22 14:00:00,2020,7,591,103,ProductB,Audio & Headphones,3,61.830357926141986,14.728114187731073,Emp2,SectionA,Cash,2020-07-22
2020-07-22 14:00:00,2020,7,591,101,ProductB,Smartphones & Accessories,3,57.816164502733,-35.98262800730508,Emp1,SectionA,Debit Card,2020-07-22
2020-07-22 14:00:00,2020,7,591,102,ProductA,Laptops & Computers,3,92.81840603846956,48.33883487007197,Emp3,SectionB,Debit Card,2020-07-22
2020-07-22 14:00:00,2020,7,591,103,ProductA,Laptops & Computers,3,183.46966448262555,159.3790894958816,Emp3,SectionC,Cash,2020-07-22
2020-07-23 15:00:00,2020,7,596,101,ProductA,Laptops & Computers,4,112.64615663440209,32.992180789499415,Emp2,SectionA,Debit Card,2020-07-23
2020-07-23 15:00:00,2020,7,596,103,ProductB,Laptops & Computers,1,165.34849979553778,95.47599999902232,Emp2,SectionA,Credit Card,2020-07-23
2020-07-23 15:00:00,2020,7,596,102,ProductB,Audio & Headphones,1,104.38317293012027,61.42734474927248,Emp1,SectionC,Credit Card,2020-07-23
2020-07-23 15:00:00,2020,7,596,102,ProductC,Laptops & Computers,2,140.31552343825732,121.95035610587777,Emp3,SectionB,Debit Card,2020-07-23
2020-07-23 15:00:00,2020,7,596,101,ProductA,Home Electronics,1,56.14777849157656,18.281302039412907,Emp3,SectionC,Credit Card,2020-07-23
2020-07-24 10:00:00,2020,7,601,102,ProductB,Audio & Headphones,2,115.30200958771374,15.858204833752524,Emp1,SectionB,Cash,2020-07-24
2020-07-24 10:00:00,2020,7,601,103,ProductC,Home Electronics,1,190.61698900403272,99.31260747213027,Emp1,SectionB,Credit Card,2020-07-24
2020-07-25 10:00:00,2020,7,603,102,ProductB,Audio & Headphones,3,52.81652923652794,14.761585604345981,Emp3,SectionC,Credit Card,2020-07-25
2020-07-25 10:00:00,2020,7,603,101,ProductA,Home Electronics,4,99.33520715944246,82.46740278946866,Emp2,SectionA,Cash,2020-07-25
2020-07-26 13:00:00,2020,7,605,103,ProductC,Home Electronics,4,41.81141800196645,-25.037713495440265,Emp3,SectionC,Debit Card,2020-07-26
2020-07-26 13:00:00,2020,7,605,103,ProductC,Audio & Headphones,2,22.48968799106427,-47.19973722899098,Emp2,SectionC,Credit Card,2020-07-26
2020-07-26 13:00:00,2020,7,605,102,ProductB,Audio & Headphones,1,158.80960102715272,117.25856542365503,Emp2,SectionA,Cash,2020-07-26
2020-07-26 13:00:00,2020,7,605,103,ProductC,Home Electronics,1,13.024263915658533,-48.87709265265916,Emp1,SectionC,Cash,2020-07-26
2020-07-26 13:00:00,2020,7,605,103,ProductB,Smartphones & Accessories,3,97.59778695929032,6.93677391713581,Emp1,SectionC,Cash,2020-07-26
2020-07-27 15:00:00,2020,7,610,103,ProductB,Audio & Headphones,4,192.44494069789934,120.28004985528551,Emp2,SectionC,Cash,2020-07-27
2020-07-27 15:00:00,2020,7,610,101,ProductC,Laptops & Computers,1,29.418720232874776,5.223990660371502,Emp1,SectionB,Debit Card,2020-07-27
2020-07-27 15:00:00,2020,7,610,103,ProductC,Audio & Headphones,2,108.05596101361753,52.75297664358112,Emp2,SectionA,Credit Card,2020-07-27
2020-07-27 15:00:00,2020,7,610,102,ProductA,Audio & Headphones,1,115.45207915039754,26.38035799871855,Emp1,SectionA,Credit Card,2020-07-27
2020-07-27 15:00:00,2020,7,610,103,ProductA,Laptops & Computers,4,117.37028655156814,78.75784373899977,Emp3,SectionA,Credit Card,2020-07-27
2020-07-28 13:00:00,2020,7,615,103,ProductA,Audio & Headphones,4,76.60836371586845,63.360936651884955,Emp1,SectionB,Credit Card,2020-07-28
2020-07-28 13:00:00,2020,7,615,101,ProductB,Smartphones & Accessories,1,146.3966400882303,135.05205139347316,Emp1,SectionC,Debit Card,2020-07-28
2020-07-28 13:00:00,2020,7,615,101,ProductA,Home Electronics,3,39.26738960775402,21.29192015954034,Emp3,SectionA,Cash,2020-07-28
2020-07-29 11:00:00,2020,7,618,103,ProductC,Smartphones & Accessories,4,75.16015029907702,42.19995038999221,Emp2,SectionC,Debit Card,2020-07-29
2020-07-29 11:00:00,2020,7,618,102,ProductC,Smartphones & Accessories,1,20.96230958100898,-66.31982435553734,Emp1,SectionC,Credit Card,2020-07-29
2020-07-29 11:00:00,2020,7,618,102,ProductB,Home Electronics,4,175.05914053543526,127.79412531727924,Emp2,SectionB,Credit Card,2020-07-29
2020-07-29 11:00:00,2020,7,618,103,ProductA,Laptops & Computers,2,48.96593234493347,-11.468171067006985,Emp3,SectionC,Debit Card,2020-07-29
2020-07-29 11:00:00,2020,7,618,103,ProductA,Home Electronics,1,88.54253492955365,57.95238094929938,Emp3,SectionA,Credit Card,2020-07-29
2020-07-30 17:00:00,2020,7,623,102,ProductC,Audio & Headphones,1,74.9527235527265,15.801940057804316,Emp3,SectionA,Cash,2020-07-30
2020-07-30 17:00:00,2020,7,623,101,ProductC,Laptops & Computers,3,93.52594525229473,51.985427453888846,Emp3,SectionC,Debit Card,2020-07-30
2020-07-30 17:00:00,2020,7,623,101,ProductB,Smartphones & Accessories,3,176.13344974876085,125.9644188171932,Emp3,SectionB,Cash,2020-07-30
2020-07-31 10:00:00,2020,7,626,103,ProductB,Audio & Headphones,3,110.08050417863517,93.03021839919681,Emp3,SectionA,Credit Card,2020-07-31
2020-07-31 10:00:00,2020,7,626,103,ProductB,Laptops & Computers,1,74.01909689976563,-3.62892625337642,Emp3,SectionA,Debit Card,2020-07-31
2020-07-31 10:00:00,2020,7,626,102,ProductC,Laptops & Computers,3,98.72263759349747,15.619485035404978,Emp3,SectionB,Cash,2020-07-31
2020-07-31 10:00:00,2020,7,626,101,ProductA,Audio & Headphones,3,39.86281698080623,10.050940452370735,Emp1,SectionC,Debit Card,2020-07-31
2020-08-01 10:00:00,2020,8,630,101,ProductC,Audio & Headphones,4,147.60066151494627,84.02136928375444,Emp2,SectionA,Credit Card,2020-08-01
2020-08-01 10:00:00,2020,8,630,103,ProductA,Home Electronics,1,162.82464951815606,127.34031808313746,Emp2,SectionB,Debit Card,2020-08-01
2020-08-01 10:00:00,2020,8,630,103,ProductC,Audio & Headphones,4,127.36225863702046,109.41402486663014,Emp2,SectionB,Debit Card,2020-08-01
2020-08-02 15:00:00,2020,8,633,103,ProductC,Home Electronics,2,89.19818457235696,46.903439401517076,Emp1,SectionB,Cash,2020-08-02
2020-08-02 15:00:00,2020,8,633,103,ProductB,Smartphones & Accessories,4,146.88971097303894,81.75956815390657,Emp2,SectionA,Cash,2020-08-02
2020-08-02 15:00:00,2020,8,633,102,ProductC,Home Electronics,2,130.56139538916614,43.93953160772428,Emp1,SectionB,Credit Card,2020-08-02
2020-08-03 10:00:00,2020,8,636,102,ProductC,Laptops & Computers,1,95.17031526049016,29.06390387444651,Emp2,SectionB,Credit Card,2020-08-03
2020-08-03 10:00:00,2020,8,636,103,ProductB,Home Electronics,2,55.49958348212882,-41.10143095849677,Emp2,SectionA,Credit Card,2020-08-03
2020-08-03 10:00:00,2020,8,636,101,ProductB,Laptops & Computers,1,160.8210715630429,90.68489285654259,Emp2,SectionB,Cash,2020-08-03
2020-08-03 10:00:00,2020,8,636,103,ProductA,Laptops & Computers,1,93.05273654749647,34.08083299838698,Emp2,SectionA,Debit Card,2020-08-03
2020-08-03 10:00:00,2020,8,636,102,ProductC,Laptops & Computers,4,87.14995136192739,56.268907542184444,Emp2,SectionB,Credit Card,2020-08-03
2020-08-04 17:00:00,2020,8,641,101,ProductC,Smartphones & Accessories,2,111.9061157410364,38.213150019564424,Emp1,SectionB,Credit Card,2020-08-04
2020-08-04 17:00:00,2020,8,641,102,ProductC,Laptops & Computers,1,32.81124199788491,-24.831415100879546,Emp3,SectionB,Credit Card,2020-08-04
2020-08-04 17:00:00,2020,8,641,102,ProductA,Smartphones & Accessories,4,182.84563842645147,87.02060127838196,Emp1,SectionA,Cash,2020-08-04
2020-08-04 17:00:00,2020,8,641,101,ProductA,Home Electronics,4,73.22534709103368,-23.269430226022124,Emp3,SectionA,Debit Card,2020-08-04
2020-08-05 13:00:00,2020,8,645,103,ProductC,Audio & Headphones,3,37.84538778831683,19.071331828095772,Emp3,SectionA,Cash,2020-08-05
2020-08-06 16:00:00,2020,8,646,102,ProductA,Laptops & Computers,3,12.8300281348724,-71.78163677468635,Emp2,SectionA,Credit Card,2020-08-06
2020-08-06 16:00:00,2020,8,646,103,ProductB,Laptops & Computers,1,154.9906650540343,110.60593038136975,Emp1,SectionB,Credit Card,2020-08-06
2020-08-06 16:00:00,2020,8,646,103,ProductB,Smartphones & Accessories,2,56.8772623904313,29.196079636237457,Emp1,SectionA,Cash,2020-08-06
2020-08-06 16:00:00,2020,8,646,102,ProductC,Smartphones & Accessories,4,127.16663892810682,113.10594036150502,Emp2,SectionC,Cash,2020-08-06
2020-08-06 16:00:00,2020,8,646,103,ProductB,Smartphones & Accessories,4,163.96839984649122,72.20358995843132,Emp2,SectionA,Debit Card,2020-08-06
2020-08-07 16:00:00,2020,8,651,102,ProductA,Home Electronics,2,145.04754267659808,97.82188309247266,Emp2,SectionC,Cash,2020-08-07
2020-08-07 16:00:00,2020,8,651,103,ProductB,Home Electronics,3,160.33177043590877,113.95503473660915,Emp1,SectionC,Cash,2020-08-07
2020-08-07 16:00:00,2020,8,651,102,ProductB,Audio & Headphones,4,173.47430241062773,94.23441501470313,Emp3,SectionA,Debit Card,2020-08-07
2020-08-07 16:00:00,2020,8,651,102,ProductB,Home Electronics,1,155.07248722426806,131.3847285616374,Emp3,SectionC,Debit Card,2020-08-07
2020-08-07 16:00:00,2020,8,651,101,ProductC,Smartphones & Accessories,2,181.03456812798893,119.87572938575107,Emp3,SectionA,Debit Card,2020-08-07
2020-08-08 15:00:00,2020,8,656,103,ProductB,Laptops & Computers,2,36.239802783566006,-58.68030036074089,Emp2,SectionA,Debit Card,2020-08-08
2020-08-08 15:00:00,2020,8,656,102,ProductA,Laptops & Computers,1,65.96074551009914,3.39139481131231,Emp1,SectionC,Cash,2020-08-08
2020-08-09 17:00:00,2020,8,658,101,ProductC,Audio & Headphones,1,89.36658208563352,20.333899024988995,Emp1,SectionB,Credit Card,2020-08-09
2020-08-09 17:00:00,2020,8,658,101,ProductA,Home Electronics,4,82.80530554215902,-16.818239353076635,Emp3,SectionA,Cash,2020-08-09
2020-08-09 17:00:00,2020,8,658,101,ProductA,Smartphones & Accessories,1,173.9189848258963,82.08883177172018,Emp3,SectionC,Credit Card,2020-08-09
2020-08-10 13:00:00,2020,8,661,101,ProductA,Smartphones & Accessories,4,133.90262048819028,39.36698958018863,Emp1,SectionC,Debit Card,2020-08-10
2020-08-10 13:00:00,2020,8,661,102,ProductC,Audio & Headphones,4,110.16680042996796,95.6548273443888,Emp2,SectionA,Cash,2020-08-10
2020-08-10 13:00:00,2020,8,661,103,ProductB,Audio & Headphones,1,109.14021967960251,94.1148085089375,Emp3,SectionA,Debit Card,2020-08-10
2020-08-10 13:00:00,2020,8,661,102,ProductA,Laptops & Computers,2,140.05814840734044,89.74772705890194,Emp2,SectionA,Cash,2020-08-10
2020-08-11 12:00:00,2020,8,665,102,ProductC,Audio & Headphones,1,121.05444205867451,99.66255428402887,Emp3,SectionB,Credit Card,2020-08-11
2020-08-12 09:00:00,2020,8,666,102,ProductC,Laptops & Computers,4,89.66178366881452,62.821665757182856,Emp3,SectionB,Debit Card,2020-08-12
2020-08-12 09:00:00,2020,8,666,103,ProductA,Smartphones & Accessories,1,169.63341683896545,91.89504693464295,Emp3,SectionA,Debit Card,2020-08-12
2020-08-12 09:00:00,2020,8,666,103,ProductA,Audio & Headphones,1,97.7827260465994,82.57505974685024,Emp3,SectionC,Credit Card,2020-08-12
2020-08-12 09:00:00,2020,8,666,102,ProductA,Audio & Headphones,1,184.9391861164101,154.0578351422231,Emp1,SectionA,Debit Card,2020-08-12
2020-08-12 09:00:00,2020,8,666,101,ProductB,Home Electronics,1,132.58668970876784,118.07173600781817,Emp1,SectionB,Cash,2020-08-12
2020-08-13 17:00:00,2020,8,671,103,ProductA,Audio & Headphones,4,193.39915041260315,129.6339021848396,Emp1,SectionA,Debit Card,2020-08-13
2020-08-13 17:00:00,2020,8,671,102,ProductB,Laptops & Computers,3,195.62013323831505,129.9186948467198,Emp1,SectionC,Cash,2020-08-13
2020-08-13 17:00:00,2020,8,671,102,ProductC,Laptops & Computers,4,89.58176627955119,2.5028257587582345,Emp3,SectionA,Credit Card,2020-08-13
2020-08-14 09:00:00,2020,8,674,103,ProductC,Home Electronics,1,46.022933788017475,-45.78087666237305,Emp1,SectionB,Debit Card,2020-08-14
2020-08-14 09:00:00,2020,8,674,103,ProductC,Audio & Headphones,1,162.53582954951383,114.43600110397325,Emp2,SectionA,Credit Card,2020-08-14
2020-08-14 09:00:00,2020,8,674,102,ProductC,Audio & Headphones,3,57.306699327989115,46.83274980852265,Emp1,SectionA,Debit Card,2020-08-14
2020-08-14 09:00:00,2020,8,674,101,ProductB,Laptops & Computers,1,161.51182427679166,101.76662477295872,Emp1,SectionC,Credit Card,2020-08-14
2020-08-15 11:00:00,2020,8,678,101,ProductA,Laptops & Computers,3,25.630849454902012,-44.40051905931167,Emp1,SectionC,Cash,2020-08-15
2020-08-15 11:00:00,2020,8,678,101,ProductB,Laptops & Computers,1,146.64185128413686,93.53599497578476,Emp3,SectionA,Cash,2020-08-15
2020-08-15 11:00:00,2020,8,678,102,ProductA,Home Electronics,1,28.087777501507226,-6.424186950307224,Emp2,SectionA,Cash,2020-08-15
2020-08-15 11:00:00,2020,8,678,103,ProductC,Smartphones & Accessories,4,175.48957424268363,144.845224795672,Emp2,SectionA,Credit Card,2020-08-15
2020-08-16 10:00:00,2020,8,682,101,ProductA,Audio & Headphones,1,58.84476160938979,17.20372973076381,Emp2,SectionB,Cash,2020-08-16
2020-08-16 10:00:00,2020,8,682,102,ProductC,Audio & Headphones,2,164.63469223223106,140.18191653985713,Emp1,SectionB,Cash,2020-08-16
2020-08-16 10:00:00,2020,8,682,103,ProductA,Laptops & Computers,3,19.645140072402462,-58.55323601238765,Emp3,SectionC,Debit Card,2020-08-16
2020-08-17 17:00:00,2020,8,685,101,ProductB,Smartphones & Accessories,3,147.4278854934911,128.82589411387173,Emp1,SectionA,Credit Card,2020-08-17
2020-08-17 17:00:00,2020,8,685,102,ProductB,Smartphones & Accessories,1,46.29124009110826,17.086134600205547,Emp3,SectionC,Debit Card,2020-08-17
2020-08-17 17:00:00,2020,8,685,101,ProductC,Laptops & Computers,1,13.109888399066442,-14.299406384163895,Emp2,SectionA,Credit Card,2020-08-17
2020-08-17 17:00:00,2020,8,685,102,ProductC,Laptops & Computers,4,47.62289291348802,-23.898463183450012,Emp3,SectionA,Credit Card,2020-08-17
2020-08-17 17:00:00,2020,8,685,102,ProductA,Audio & Headphones,2,132.15236686841533,111.58101567958894,Emp3,SectionC,Credit Card,2020-08-17
2020-08-18 16:00:00,2020,8,690,101,ProductC,Home Electronics,2,182.20422784907728,163.444895714594,Emp3,SectionB,Debit Card,2020-08-18
2020-08-18 16:00:00,2020,8,690,102,ProductB,Laptops & Computers,4,49.760350319722136,4.980852525358209,Emp1,SectionA,Debit Card,2020-08-18
2020-08-18 16:00:00,2020,8,690,101,ProductC,Audio & Headphones,4,156.16249439763374,82.21642798582303,Emp3,SectionA,Credit Card,2020-08-18
2020-08-18 16:00:00,2020,8,690,101,ProductA,Smartphones & Accessories,1,110.6815796275549,49.01882648295371,Emp1,SectionA,Cash,2020-08-18
2020-08-19 13:00:00,2020,8,694,101,ProductC,Smartphones & Accessories,2,199.9031658757915,180.6572620899601,Emp2,SectionA,Credit Card,2020-08-19
2020-08-19 13:00:00,2020,8,694,101,ProductA,Smartphones & Accessories,2,187.83467284264884,135.1843714733312,Emp3,SectionC,Debit Card,2020-08-19
2020-08-19 13:00:00,2020,8,694,101,ProductA,Smartphones & Accessories,1,161.82983457810883,137.0445390337828,Emp1,SectionA,Credit Card,2020-08-19
2020-08-19 13:00:00,2020,8,694,102,ProductC,Laptops & Computers,2,104.04639013240906,66.57017390481435,Emp1,SectionA,Debit Card,2020-08-19
2020-08-19 13:00:00,2020,8,694,102,ProductC,Smartphones & Accessories,4,28.940098318382084,15.074268229811073,Emp2,SectionC,Debit Card,2020-08-19
2020-08-20 11:00:00,2020,8,699,101,ProductC,Audio & Headphones,1,151.3191125843808,54.26295605435317,Emp2,SectionB,Debit Card,2020-08-20
2020-08-20 11:00:00,2020,8,699,103,ProductA,Smartphones & Accessories,2,90.9842142499871,-4.058891599344136,Emp2,SectionA,Credit Card,2020-08-20
2020-08-20 11:00:00,2020,8,699,101,ProductB,Home Electronics,4,149.67264689926287,88.83739329495567,Emp1,SectionC,Cash,2020-08-20
2020-08-21 17:00:00,2020,8,702,101,ProductB,Home Electronics,2,138.99052263684385,95.77710815261645,Emp2,SectionB,Cash,2020-08-21
2020-08-21 17:00:00,2020,8,702,102,ProductC,Smartphones & Accessories,1,103.49390541949705,85.55633185334027,Emp3,SectionB,Credit Card,2020-08-21
2020-08-21 17:00:00,2020,8,702,102,ProductC,Audio & Headphones,1,112.05399214006057,79.9060833336168,Emp3,SectionA,Debit Card,2020-08-21
2020-08-22 17:00:00,2020,8,705,101,ProductA,Audio & Headphones,2,39.767535125181894,-48.469197805087546,Emp1,SectionC,Credit Card,2020-08-22
2020-08-23 13:00:00,2020,8,706,101,ProductC,Audio & Headphones,3,31.740102807997783,-3.1331768842047474,Emp2,SectionB,Credit Card,2020-08-23
2020-08-24 16:00:00,2020,8,707,103,ProductA,Laptops & Computers,3,11.305328781238186,-23.72220223200297,Emp3,SectionB,Cash,2020-08-24
2020-08-24 16:00:00,2020,8,707,102,ProductC,Audio & Headphones,2,56.43233705458097,26.185819683074403,Emp3,SectionB,Credit Card,2020-08-24
2020-08-25 17:00:00,2020,8,709,101,ProductC,Smartphones & Accessories,4,172.38820081005073,86.93696151274804,Emp3,SectionC,Credit Card,2020-08-25
2020-08-25 17:00:00,2020,8,709,103,ProductC,Home Electronics,3,28.880424480887527,-22.821938815616697,Emp2,SectionC,Cash,2020-08-25
2020-08-25 17:00:00,2020,8,709,101,ProductB,Home Electronics,4,148.16052888623202,124.33629826397836,Emp3,SectionC,Debit Card,2020-08-25
2020-08-25 17:00:00,2020,8,709,103,ProductB,Audio & Headphones,2,198.43308667261414,121.49591186177254,Emp2,SectionA,Debit Card,2020-08-25
2020-08-25 17:00:00,2020,8,709,102,ProductC,Smartphones & Accessories,3,149.40213821285099,82.9468147637445,Emp3,SectionA,Debit Card,2020-08-25
2020-08-26 09:00:00,2020,8,714,101,ProductB,Laptops & Computers,2,195.35348248101346,107.22029158276025,Emp2,SectionB,Cash,2020-08-26
2020-08-27 10:00:00,2020,8,715,103,ProductB,Laptops & Computers,1,135.31244710854963,87.80267138650079,Emp3,SectionA,Debit Card,2020-08-27
2020-08-27 10:00:00,2020,8,715,103,ProductA,Laptops & Computers,1,57.81666696724125,-25.466098133056235,Emp1,SectionA,Debit Card,2020-08-27
2020-08-27 10:00:00,2020,8,715,103,ProductC,Laptops & Computers,1,67.52365494140864,17.83320395295327,Emp3,SectionB,Cash,2020-08-27
2020-08-27 10:00:00,2020,8,715,102,ProductA,Audio & Headphones,1,42.23892876251927,-54.000099004312,Emp3,SectionC,Cash,2020-08-27
2020-08-27 10:00:00,2020,8,715,101,ProductA,Home Electronics,4,115.55144655394477,92.65138661222781,Emp3,SectionB,Debit Card,2020-08-27
2020-08-28 14:00:00,2020,8,720,102,ProductC,Laptops & Computers,4,29.80364015668634,-34.17790480268202,Emp3,SectionC,Credit Card,2020-08-28
2020-08-29 15:00:00,2020,8,721,103,ProductA,Smartphones & Accessories,4,16.436913220661502,-42.47508261277896,Emp1,SectionB,Debit Card,2020-08-29
2020-08-29 15:00:00,2020,8,721,103,ProductA,Smartphones & Accessories,2,140.6432019192372,95.74443519480471,Emp1,SectionB,Debit Card,2020-08-29
2020-08-29 15:00:00,2020,8,721,101,ProductA,Laptops & Computers,2,93.2247655149438,15.568185185960175,Emp3,SectionB,Cash,2020-08-29
2020-08-29 15:00:00,2020,8,721,102,ProductC,Laptops & Computers,1,188.98680713084175,94.88078927176,Emp1,SectionC,Cash,2020-08-29
2020-08-29 15:00:00,2020,8,721,102,ProductB,Audio & Headphones,1,115.21625561366449,38.626161821128036,Emp2,SectionB,Credit Card,2020-08-29
